index,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),ALCOHOLTYPE (CODE),ALCOHOLTYPE (DISPLAY),ALCOHOLTYPE (URL),NATIONALSYSTEMTYPE (CODE),NATIONALSYSTEMTYPE (DISPLAY),NATIONALSYSTEMTYPE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
1132,RSUD_77,Programmes for the prevention of substance use disorders for special populations,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2571,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,no,,,,,,
1133,RSUD_77,Programmes for the prevention of substance use disorders for special populations,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2571,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,no,,,,,,
1134,RSUD_79,Harm reduction programmes for IDUs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2573,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,no,,,,,,
1135,RSUD_74,Budget line for substance use disorder prevention,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2568,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,no,,,,,,
1136,RSUD_73,Government unit for substance use disorder prevention,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2567,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,yes,,,,,,
1137,RSUD_89,Opioid agonist pharmacotherapy for the treatment of opioid dependence (maintenance),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2718,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
1138,SA_0000001714,Training in screening and brief interventions for alcohol problems,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2374,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,Yes,,,,,,
1139,SA_0000001710,Public-funded alcohol research/monitoring programmes,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2364,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,.,,,,,,
1140,SA_0000001711,"Public funds designated for alcohol research/monitoring programmes, in Euros",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2319,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,.,,,,,,
1141,SA_0000001708,Designation of alcohol tax revenues to health services,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2363,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
1142,SA_0000001725,National alcohol policy specifically involves young people activities,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3780,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,2012,2012,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
1143,SA_0000001749,"Alcohol, total (recorded 3 year average + unrecorded) per capita (15+) consumption (in litres of pure alcohol) with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/465,PUBLISHED,Published,,2008-2010,2008-2010,,EUR,Europe,,,2008,2010,,,TUR,Turkey,,FMLE,Female,,,,,,,,0.5 [0.4-0.5],0.50000,0.4,0.5,,,
1144,SA_0000001749,"Alcohol, total (recorded 3 year average + unrecorded) per capita (15+) consumption (in litres of pure alcohol) with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/465,PUBLISHED,Published,,2008-2010,2008-2010,,EUR,Europe,,,2008,2010,,,TUR,Turkey,,BTSX,Both sexes,,,,,,,,2.0 [2.0-2.8],2.00000,2.0,2.8,,,
1145,E21_vending_machines,Complete ban on tobacco vending machines,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4586,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,2014,2014,,,TUR,Turkey,,,,,,,,,,,Yes,,,,,,
1146,W21_emissions_A,Cigarette packaging and labelling must not display quantitative information on emission yields (such as tar nicotine and carbon monoxide) including when used as part of a brand name or trademark,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2734,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,2012,2012,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
1147,E6_pt_of_sale,Ban on advertising: Point of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1315,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,,,,,,,,,,Yes,,,,,,
1148,E15_sponsored_events,Sponsored events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1317,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,2007,2007,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
1149,E16_csr_promo_self,Ban on tobacco companies/tobacco industry publicizing their “Corporate Social Responsibility” activities,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4581,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,2007,2007,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
1150,E17_csr_promo_others,Ban on entities other than tobacco companies/tobacco industry publicizing the Corporate Social Responsibility� activities of the tobacco companies,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4582,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,2007,2007,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
1151,E19_movies_anti_tob_ads,"Required anti-tobacco ads for any visual entertainment media product that depicts tobacco products, use or images",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4585,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,2007,2007,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
1152,M_def_2_text_youth,Youth indicator 2 definition,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4571,PUBLISHED,Published,,,,,EUR,Europe,,,,,,,TUR,Turkey,,,,,,,,,,,Current cigarette smoking,,,,,,
1153,M_def_1_text_adult,Adult indicator 1 definition,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4571,PUBLISHED,Published,,,,,EUR,Europe,,,,,,,TUR,Turkey,,,,,,,,,,,Current tobacco smoking,,,,,,
1154,Camp_airtime,Process evaluation was employed to assess implementation,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2754,PUBLISHED,Published,,,,,EUR,Europe,,,,,,,TUR,Turkey,,,,,,,,,,,Yes,,,,,,
1155,E17_csr_promo_others,Ban on entities other than tobacco companies/tobacco industry publicizing the Corporate Social Responsibility� activities of the tobacco companies,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4582,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,2014,2014,,,TUR,Turkey,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1156,E19_movies_anti_tob_ads,"Required anti-tobacco ads for any visual entertainment media product that depicts tobacco products, use or images",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4585,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,2014,2014,,,TUR,Turkey,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1157,E16_csr_promo_self,Ban on tobacco companies/tobacco industry publicizing their “Corporate Social Responsibility” activities,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4581,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1158,EC_indirect_compliance,Compliance with bans on promotion and sponsorship,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,,,,,,,,,,10,10.00000,,,,,
1159,R_excise_incr,Tobacco excises increased over the survey period,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2760,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,,,,,,,,,,--,,,,,,
1160,M_def_1_prev_adult,Adult indicator 1 rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4572,PUBLISHED,Published,,,,,EUR,Europe,,,,,,,TUR,Turkey,,FMLE,Female,,,,,,,,13.1,13.10000,,,,,
1161,M_def_1_prev_adult,Adult indicator 1 rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4572,PUBLISHED,Published,,,,,EUR,Europe,,,,,,,TUR,Turkey,,BTSX,Both sexes,,,,,,,,27.1,27.10000,,,,,
1162,M_def_2_prev_adult,Adult indicator 2 rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4572,PUBLISHED,Published,,,,,EUR,Europe,,,,,,,TUR,Turkey,,MLE,Male,,,,,,,,37.3,37.30000,,,,,
1163,M_def_2_prev_adult,Adult indicator 2 rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4572,PUBLISHED,Published,,,,,EUR,Europe,,,,,,,TUR,Turkey,,FMLE,Female,,,,,,,,10.7,10.70000,,,,,
1164,M_smkless_prev_adult,Adult smokeless tobacco use indicator rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4572,PUBLISHED,Published,,,,,EUR,Europe,,,,,,,TUR,Turkey,,MLE,Male,,,,,,,,Not available,,,,,,Data not reported / not available
1165,M_def_2_prev_youth,Youth indicator 2 rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4572,PUBLISHED,Published,,,,,EUR,Europe,,,,,,,TUR,Turkey,,MLE,Male,,,,,,,,12.1,12.10000,,,,,
1166,M_def_2_prev_youth,Youth indicator 2 rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4572,PUBLISHED,Published,,,,,EUR,Europe,,,,,,,TUR,Turkey,,FMLE,Female,,,,,,,,8.3,8.30000,,,,,
1167,M_smkless_prev_youth,Youth smokeless tobacco use indicator rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4572,PUBLISHED,Published,,,,,EUR,Europe,,,,,,,TUR,Turkey,,FMLE,Female,,,,,,,,Not available,,,,,,Data not reported/not available
1168,M_smkless_prev_youth,Youth smokeless tobacco use indicator rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4572,PUBLISHED,Published,,,,,EUR,Europe,,,,,,,TUR,Turkey,,BTSX,Both sexes,,,,,,,,Not available,,,,,,Data not reported/not available
1169,R_Sp_excise_average,Average - taxes as a % of cigarette price - specific excise,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4598,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1170,R_Other_average,Average - taxes as a % of cigarette price - other taxes,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4599,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,2014,2014,,,TUR,Turkey,,,,,,,,,,,0.00,0.00000,,,,,
1171,R_Other_average,Average - taxes as a % of cigarette price - other taxes,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4599,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1172,R_Sp_excise_average,Average - taxes as a % of cigarette price - specific excise,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4598,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,2014,2014,,,TUR,Turkey,,,,,,,,,,,1.70,1.70000,,,,,
1173,R_VAT_average,Average - taxes as a % of cigarette price - value added tax,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4601,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,2014,2014,,,TUR,Turkey,,,,,,,,,,,15.30,15.30000,,,,,
1174,R_Other_average,Average - taxes as a % of cigarette price - other taxes,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4599,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,TUR,Turkey,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1175,R_total_tax_average,Average - taxes as a % of cigarette price - total tax,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4600,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1176,MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,2000,2000,,,TUR,Turkey,,MLE,Male,,,,,,,,12,12.00000,,,,,
1177,MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,FMLE,Female,,,,,,,,3.8,3.80000,,,,,
1178,MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,BTSX,Both sexes,,,,,,,,8.1,8.10000,,,,,
1179,MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,MLE,Male,,,,,,,,12.8,12.80000,,,,,
1180,MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,2015,2015,,,TUR,Turkey,,FMLE,Female,,,,,,,,3.3,3.30000,,,,,
1181,SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4403,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,FMLE,Female,,,,,,,,25.8 [24.5-27],25.80000,24.5,27.0,,,
1182,SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4403,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,MLE,Male,,,,,,,,71.9 [68.5-75.4],71.90000,68.5,75.4,,,
1183,SA_0000001719,Advertising restrictions on social media,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,ban,,,,,,
1184,SA_0000001720,Restrictions on product placement in films/movies,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1409,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,ban,,,,,,
1185,SA_0000001722,Government support for community action,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2358,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
1186,SA_0000001722,Government support for community action,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2358,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
1187,SA_0000001722,Government support for community action,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2358,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
1188,SA_0000001726,Penalties for drink driving,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3781,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
1189,SA_0000001726,Penalties for drink driving,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3781,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
1190,SA_0000001726,Penalties for drink driving,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3781,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,Yes,,,,,,
1191,SA_0000001726,Penalties for drink driving,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3781,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,Yes,,,,,,
1192,SA_0000001726,Penalties for drink driving,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3781,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,Yes,,,,,,
1193,SA_0000001730,Price measures,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3784,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
1194,SA_0000001730,Price measures,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3784,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
1195,SA_0000001730,Price measures,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3784,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
1196,SA_0000001731,Level of taxation adjusted for inflation,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3785,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,SA_SPIRITS,Spirits,,,,,Yes,,,,,,
1197,SA_0000001734,Number of standard alcoholic drinks displayed on containers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3788,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,SA_BEER,Beer,,,,,No,,,,,,
1198,SA_0000001734,Number of standard alcoholic drinks displayed on containers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3788,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,SA_SPIRITS,Spirits,,,,,No,,,,,,
1199,SA_0000001733,"Consumer information about calories, additives, etc on containers",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3787,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,SA_BEER,Beer,,,,,Yes,,,,,,
1200,SA_0000001733,"Consumer information about calories, additives, etc on containers",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3787,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,SA_SPIRITS,Spirits,,,,,Yes,,,,,,
1201,SA_0000001762,National guidelines for alcohol problem prevention and counselling at workplaces,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4448,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
1202,SA_0000001755,"15-19 years old heavy episodic drinkers (population), % with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/459,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,FMLE,Female,,,,,,,,10.7 [7.4-14.0],10.70000,7.4,14.0,,,
1203,SA_0000001755,"15-19 years old heavy episodic drinkers (population), % with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/459,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,BTSX,Both sexes,,,,,,,,17.8 [13.8-21.8],17.80000,13.8,21.8,,,
1204,SA_0000001755,"15-19 years old heavy episodic drinkers (population), % with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/459,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,2010,2010,,,TUR,Turkey,,MLE,Male,,,,,,,,24.7 [20.1-29.3],24.70000,20.1,29.3,,,
1205,SA_0000001740,Alcohol-attributable Years of Life Lost (YLL) score,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2376,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,1,,,,,,
1206,SA_0000001699,Age limits off-premise sales,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1400,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,SA_WINE,Wine,,,,,18,,,,,,
1207,SA_0000001699,Age limits off-premise sales,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1400,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,SA_BEER,Beer,,,,,18,,,,,,
1208,MH_6,Psychiatrists working in mental health sector (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2954,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,1.637,1.63661,,,,,
1209,MH_9,Psychologists working in mental health sector (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2960,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,2.537,2.53732,,,,,
1210,W27_smokeless_prod_ban,Ban on sale of smokeless tobacco products,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5583,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
1211,W27_smokeless_prod_ban,Ban on sale of smokeless tobacco products,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5583,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,2012,2012,,,TUR,Turkey,,,,,,,,,,,No,,,,,,
