index,GHO (CODE),GHO (DISPLAY),GHO (URL),GBDCHILDCAUSES (CODE),GBDCHILDCAUSES (DISPLAY),GBDCHILDCAUSES (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
8234,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1976.0,1976,,EUR,1976,1976,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,156.8,156.77185,,,,,
8235,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1975.0,1975,,EUR,1975,1975,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,155.6,155.55614,,,,,
8236,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1973.0,1973,,EUR,1973,1973,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,174.8,174.77503,,,,,
8237,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1972.0,1972,,EUR,1972,1972,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,173.5,173.45620,,,,,
8238,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1970.0,1970,,EUR,1970,1970,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,188.3,188.31542,,,,,
8239,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1970.0,1970,,EUR,1970,1970,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,191.6,191.57056,,,,,
8240,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1967.0,1967,,EUR,1967,1967,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,205.8,205.77074,,,,,
8241,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1967.0,1967,,EUR,1967,1967,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,209.4,209.39382,,,,,
8242,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1964.0,1964,,EUR,1964,1964,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,226.5,226.54741,,,,,
8243,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1964.0,1964,,EUR,1964,1964,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,230.9,230.92857,,,,,
8244,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1962.0,1962,,EUR,1962,1962,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,237.3,237.30770,,,,,
8245,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1961.0,1961,,EUR,1961,1961,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,250.7,250.69357,,,,,
8246,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1959.0,1959,,EUR,1959,1959,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,259.1,259.07340,,,,,
8247,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1958.0,1958,,EUR,1958,1958,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,271.7,271.73436,,,,,
8248,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1956.0,1956,,EUR,1956,1956,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,275.9,275.85585,,,,,
8249,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1955.0,1955,,EUR,1955,1955,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,288,287.96612,,,,,
8250,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1954.0,1954,,EUR,1954,1954,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,299.6,299.63242,,,,,
8251,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1953.0,1953,,EUR,1953,1953,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,289.7,289.66201,,,,,
8252,WHOSIS_000003,Neonatal mortality rate (per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/67,,,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,8.1,8.07868,,,,,
8253,WHOSIS_000003,Neonatal mortality rate (per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/67,,,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,9.1,9.10611,,,,,
8254,WHOSIS_000003,Neonatal mortality rate (per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/67,,,,PUBLISHED,Published,,2004.0,2004,,EUR,2004,2004,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,14.4,14.37690,,,,,
8255,WHOSIS_000003,Neonatal mortality rate (per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/67,,,,PUBLISHED,Published,,2002.0,2002,,EUR,2002,2002,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,16.6,16.61618,,,,,
8256,WHOSIS_000003,Neonatal mortality rate (per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/67,,,,PUBLISHED,Published,,1997.0,1997,,EUR,1997,1997,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,22.6,22.64080,,,,,
8257,WHOSIS_000003,Neonatal mortality rate (per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/67,,,,PUBLISHED,Published,,1995.0,1995,,EUR,1995,1995,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,25.4,25.41535,,,,,
8258,WHOSIS_000003,Neonatal mortality rate (per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/67,,,,PUBLISHED,Published,,1988.0,1988,,EUR,1988,1988,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,35.4,35.38874,,,,,
8259,WHOSIS_000003,Neonatal mortality rate (per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/67,,,,PUBLISHED,Published,,1986.0,1986,,EUR,1986,1986,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,37.4,37.42714,,,,,
8260,WHOSIS_000003,Neonatal mortality rate (per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/67,,,,PUBLISHED,Published,,1979.0,1979,,EUR,1979,1979,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,45.9,45.86366,,,,,
8261,WHOSIS_000003,Neonatal mortality rate (per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/67,,,,PUBLISHED,Published,,1977.0,1977,,EUR,1977,1977,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,48.7,48.67055,,,,,
8262,WHOSIS_000003,Neonatal mortality rate (per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/67,,,,PUBLISHED,Published,,1972.0,1972,,EUR,1972,1972,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,55.3,55.31758,,,,,
8263,WHOSIS_000003,Neonatal mortality rate (per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/67,,,,PUBLISHED,Published,,1970.0,1970,,EUR,1970,1970,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,56.7,56.65516,,,,,
8264,WHOSIS_000003,Neonatal mortality rate (per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/67,,,,PUBLISHED,Published,,1963.0,1963,,EUR,1963,1963,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,61.4,61.35928,,,,,
8265,WHOSIS_000003,Neonatal mortality rate (per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/67,,,,PUBLISHED,Published,,1961.0,1961,,EUR,1961,1961,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,63.3,63.29370,,,,,
8266,MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,MONTHS1-59,1-59 months,,,,,,,,CH13,"Other communicable, perinatal and nutritional conditionsOther communicable, perinatal and nutritional conditions",,737,737.17500,,,,,
8267,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,MONTHS1-59,1-59 months,,,,,,,,CH13,"Other communicable, perinatal and nutritional conditionsOther communicable, perinatal and nutritional conditions",,0.1,0.07263,,,,,
8268,MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,MONTHS1-59,1-59 months,,,,,,,,CH15,Congenital anomaliesCongenital anomalies,,3536,3536.16800,,,,,
8269,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,MONTHS1-59,1-59 months,,,,,,,,CH15,Congenital anomaliesCongenital anomalies,,0.3,0.34839,,,,,
8270,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,DAYS0-27,0-27 days,,,,,,,,CH16,Other noncommunicable diseasesOther noncommunicable diseases,,0,0.04024,,,,,
8271,MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,MONTHS1-59,1-59 months,,,,,,,,CH16,Other noncommunicable diseasesOther noncommunicable diseases,,2605,2605.15500,,,,,
8272,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,MONTHS1-59,1-59 months,,,,,,,,CH16,Other noncommunicable diseasesOther noncommunicable diseases,,0.3,0.25667,,,,,
8273,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,DAYS0-27,0-27 days,,,,,,,,CH17,InjuriesInjuries,,0,0.01820,,,,,
8274,MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2013.0,2013,,EUR,2013,2013,Europe,,TUR,Turkey,,MONTHS1-59,1-59 months,,,,,,,,CH17,InjuriesInjuries,,1094,1094.18300,,,,,
8275,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,DAYS0-27,0-27 days,,,,,,,,CH2,HIV/AIDSHIV/AIDS,,0,0.00000,,,,,
8276,MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,MONTHS1-59,1-59 months,,,,,,,,CH2,HIV/AIDSHIV/AIDS,,1,1.41900,,,,,
8277,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,YEARS0-4,0-4 years,,,,,,,,CH2,HIV/AIDSHIV/AIDS,,0,0.00008,,,,,
8278,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,DAYS0-27,0-27 days,,,,,,,,CH3,Diarrhoeal diseasesDiarrhoeal diseases,,0,0.00000,,,,,
8279,MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,MONTHS1-59,1-59 months,,,,,,,,CH3,Diarrhoeal diseasesDiarrhoeal diseases,,178,177.93950,,,,,
8280,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,YEARS0-4,0-4 years,,,,,,,,CH3,Diarrhoeal diseasesDiarrhoeal diseases,,0,0.00950,,,,,
8281,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,DAYS0-27,0-27 days,,,,,,,,CH5,TetanusTetanus,,0,0.00000,,,,,
8282,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,YEARS0-4,0-4 years,,,,,,,,CH5,TetanusTetanus,,0,0.00000,,,,,
8283,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,DAYS0-27,0-27 days,,,,,,,,CH6,MeaslesMeasles,,0,0.00000,,,,,
8284,MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,YEARS0-4,0-4 years,,,,,,,,CH6,MeaslesMeasles,,0,0.00000,,,,,
8285,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,YEARS0-4,0-4 years,,,,,,,,CH6,MeaslesMeasles,,0,0.00000,,,,,
8286,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,DAYS0-27,0-27 days,,,,,,,,CH7,Meningitis/encephalitisMeningitis/encephalitis,,0,0.00032,,,,,
8287,MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,YEARS0-4,0-4 years,,,,,,,,CH7,Meningitis/encephalitisMeningitis/encephalitis,,70,70.15470,,,,,
8288,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,YEARS0-4,0-4 years,,,,,,,,CH7,Meningitis/encephalitisMeningitis/encephalitis,,0,0.00375,,,,,
8289,MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,YEARS0-4,0-4 years,,,,,,,,CH8,MalariaMalaria,,0,0.00000,,,,,
8290,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,YEARS0-4,0-4 years,,,,,,,,CH8,MalariaMalaria,,0,0.00000,,,,,
8291,MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,YEARS0-4,0-4 years,,,,,,,,CH9,Acute lower respiratory infectionsAcute lower respiratory infections,,665,665.31380,,,,,
8292,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,YEARS0-4,0-4 years,,,,,,,,CH9,Acute lower respiratory infectionsAcute lower respiratory infections,,0,0.03553,,,,,
8293,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,MONTHS1-59,1-59 months,,,,,,,,CH10,PrematurityPrematurity,,0.6,0.62832,,,,,
8294,MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,YEARS0-4,0-4 years,,,,,,,,CH10,PrematurityPrematurity,,4783,4782.77200,,,,,
8295,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,MONTHS1-59,1-59 months,,,,,,,,CH11,Birth asphyxia and birth traumaBirth asphyxia and birth trauma,,0.2,0.18749,,,,,
8296,MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,YEARS0-4,0-4 years,,,,,,,,CH11,Birth asphyxia and birth traumaBirth asphyxia and birth trauma,,998,997.66950,,,,,
8297,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,MONTHS1-59,1-59 months,,,,,,,,CH12,Sepsis and other infectious conditions of the newbornSepsis and other infectious conditions of the newborn,,0,0.00000,,,,,
8298,MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,YEARS0-4,0-4 years,,,,,,,,CH12,Sepsis and other infectious conditions of the newbornSepsis and other infectious conditions of the newborn,,640,640.37600,,,,,
8299,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,DAYS0-27,0-27 days,,,,,,,,CH13,"Other communicable, perinatal and nutritional conditionsOther communicable, perinatal and nutritional conditions",,0.1,0.12429,,,,,
8300,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,MONTHS1-59,1-59 months,,,,,,,,CH13,"Other communicable, perinatal and nutritional conditionsOther communicable, perinatal and nutritional conditions",,0.5,0.53096,,,,,
8301,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,DAYS0-27,0-27 days,,,,,,,,CH15,Congenital anomaliesCongenital anomalies,,0.3,0.30498,,,,,
8302,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,MONTHS1-59,1-59 months,,,,,,,,CH15,Congenital anomaliesCongenital anomalies,,2.5,2.46321,,,,,
8303,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,DAYS0-27,0-27 days,,,,,,,,CH16,Other noncommunicable diseasesOther noncommunicable diseases,,0,0.00523,,,,,
